150,473,4.0,"mystery, thriller, fiction, crime, ebooks, contemporary, suspense"
150,475,3.0,"ebooks, history, classics, philosophy, fantasy, fiction"
151,204,5.0,"contemporary, classics, travel, paranormal, science, ebooks, crime, mystery, fantasy, fiction"
151,116,3.0,"fiction, classics"
151,89,2.0,"fantasy, philosophy, history, poetry, fiction, classics"
151,476,1.0,"fiction, contemporary, classics, romance, fantasy, ebooks"
151,479,3.0,"romance, fiction, classics"
151,389,4.0,"psychology, memoir, nonfiction, biography, science, ebooks, crime"
151,384,3.0,"contemporary, fiction"
151,480,4.0,"fantasy, ebooks, thriller, suspense, paranormal, contemporary, crime, romance, fiction, mystery"
152,7,4.0,"poetry, ebooks, romance, spirituality, fantasy, religion, philosophy, classics"
152,37,3.0,"ebooks, classics, fiction, biography, nonfiction, history"
152,17,4.0,"art, fiction, ebooks, music, nonfiction, spirituality, philosophy, psychology, business"
152,40,3.0,"fiction, ebooks, contemporary, romance, classics"
152,396,3.0,"ebooks, fiction, classics"
152,160,3.0,contemporary
153,231,5.0,"ebooks, suspense, crime, classics, mystery, thriller, fiction"
153,43,5.0,"classics, fiction, travel, romance, history"
153,226,4.0,"romance, fiction, classics, poetry, nonfiction, philosophy"
153,270,4.0,"fantasy, classics, fiction"
153,185,4.0,"horror, contemporary, ebooks, suspense, thriller, mystery, crime, fiction"
154,26,4.0,"fiction, fantasy, classics"
154,28,4.0,"ebooks, nonfiction"
154,5,4.0,"classics, fiction, memoir, contemporary, ebooks, romance"
154,8,4.0,"romance, fiction, classics, contemporary"
154,87,5.0,"fiction, contemporary, mystery, crime, thriller, philosophy, romance"
154,81,5.0,"nonfiction, philosophy, ebooks, history, science"
154,219,5.0,"fantasy, philosophy, ebooks, science, history, fiction"
154,52,5.0,"memoir, history, contemporary, biography, classics, romance, fiction"
155,30,3.0,"suspense, history, fiction, classics, contemporary, fantasy, thriller, crime, mystery, horror"
155,204,4.0,"contemporary, fiction, fantasy, mystery, crime, ebooks, science, classics, travel, paranormal"
155,62,3.0,"fantasy, fiction, classics"
155,63,4.0,"ebooks, thriller, classics, crime, contemporary, mystery, fiction"
155,96,4.0,"history, biography, fiction, nonfiction"
155,278,5.0,"science, philosophy, ebooks, psychology, nonfiction, business"
155,159,3.0,"nonfiction, fiction, memoir, ebooks, biography, history, business"
155,90,3.0,"classics, history, travel, nonfiction, biography, memoir, ebooks, fiction"
155,317,4.0,"ebooks, history, classics, fiction, romance"
155,306,3.0,"fiction, classics, contemporary, romance, ebooks, business, philosophy"
155,120,3.0,"fiction, contemporary, romance"
155,481,5.0,"fantasy, crime, contemporary, romance, science, suspense, mystery, thriller, fiction, ebooks"
156,69,4.0,"history, nonfiction, science, philosophy, ebooks, travel, fiction"
156,70,3.0,"memoir, nonfiction, travel, contemporary, ebooks, fiction, biography, history"
156,71,4.0,"fiction, history, travel, biography, memoir, ebooks, science, contemporary, nonfiction"
156,57,3.0,"contemporary, fiction, ebooks, history, biography, memoir, nonfiction, travel"
156,125,1.5,"travel, nonfiction, memoir, biography, history, fiction, contemporary, ebooks, travel, nonfiction, memoir, history, fiction, contemporary, ebooks, biography"
156,60,5.0,"classics, fiction, ebooks"
156,74,1.0,"classics, fiction, history, memoir, sports, contemporary"
156,131,4.0,"fiction, ebooks, religion, science, philosophy, fantasy, classics"
156,126,4.0,"romance, science, classics, fantasy, fiction"
156,88,3.0,"business, nonfiction, psychology"
156,317,3.0,"ebooks, romance, history, fiction, classics"
156,482,3.0,"art, memoir, nonfiction, biography, science, classics, spirituality, fiction, psychology, philosophy, religion"
156,445,4.0,"suspense, thriller, classics, mystery, fiction, crime, ebooks, romance"
157,118,2.0,"philosophy, psychology, history, memoir, nonfiction, biography, business"
157,41,3.0,"classics, fiction, ebooks, philosophy, science, nonfiction, history"
157,289,1.0,"religion, classics, contemporary, fiction"
157,406,4.0,"paranormal, mystery, religion, ebooks, classics, thriller, fantasy, fiction, contemporary, horror"
157,350,3.0,"crime, science, romance, history, ebooks, suspense, mystery, thriller, fiction"
157,193,3.0,"fiction, fantasy, nonfiction"
158,278,5.0,"nonfiction, science, philosophy, ebooks, psychology, business"
158,288,4.0,"classics, fiction, poetry, fantasy, history, philosophy, ebooks, travel"
158,375,4.0,"poetry, fiction, fantasy, philosophy, religion, history"
158,427,5.0,"fiction, contemporary, classics"
158,485,3.0,"romance, classics, fiction"
158,342,3.0,"crime, suspense, sports, fiction, ebooks, contemporary, mystery, thriller"
158,284,3.0,"business, memoir, history, biography, nonfiction"
158,237,4.0,"ebooks, contemporary, fiction, biography, classics"
159,195,3.0,"history, nonfiction, science, classics, business"
159,41,3.0,"history, classics, fiction, ebooks, philosophy, nonfiction, science"
159,339,4.0,"fiction, psychology, ebooks, poetry, philosophy, classics, spirituality, religion, nonfiction"
159,380,3.0,"history, fiction, classics"
159,154,3.0,"history, classics, fiction"
159,486,5.0,"romance, contemporary, fiction"
159,298,4.0,"thriller, fiction, crime, mystery, suspense, contemporary, ebooks"
160,76,3.0,"ebooks, romance, fiction, classics"
160,48,3.0,"classics, romance, ebooks, fiction, religion"
160,126,2.0,"romance, science, fantasy, fiction, classics"
160,49,4.0,"fiction, fantasy, classics, ebooks, science"
160,50,3.0,"thriller, philosophy, classics, comics, contemporary, crime, mystery, fiction"
160,14,3.0,"sports, psychology, fiction, science, biography, history, philosophy, contemporary, nonfiction, music, memoir"
160,88,1.0,"business, nonfiction, psychology"
160,16,2.0,"classics, nonfiction, business, art, psychology, science, philosophy, history"
160,205,3.0,"business, philosophy, history, ebooks, contemporary, fiction, psychology, science, nonfiction"
160,330,1.0,"fantasy, romance, poetry, ebooks, fiction, classics"
160,317,3.0,"history, ebooks, romance, fiction, classics"
160,303,1.0,"history, thriller, ebooks, fantasy, fiction"
161,37,5.0,"biography, fiction, classics, history, ebooks, nonfiction"
161,40,5.0,"classics, contemporary, romance, ebooks, fiction"
161,128,5.0,"ebooks, suspense, thriller, classics, crime, fiction, mystery"
161,318,5.0,"philosophy, contemporary, classics, fiction"
161,156,5.0,"fiction, biography, nonfiction, history, classics, memoir, religion"
162,1,3.0,"mystery, paranormal, classics, fiction, fantasy, contemporary"
162,26,3.0,"fiction, fantasy, classics"
162,28,4.0,"ebooks, nonfiction"
162,47,4.0,"thriller, history, ebooks, fantasy, fiction, classics"
162,199,4.0,"ebooks, business, philosophy, fiction, nonfiction, contemporary, history, classics, psychology"
162,169,4.0,"ebooks, contemporary, fiction"
162,146,3.0,"classics, fantasy, contemporary, fiction, history"
162,170,3.0,"psychology, business, fiction, nonfiction, classics, philosophy, history"
162,171,4.0,"nonfiction, classics, psychology, fantasy, fiction, religion, contemporary, philosophy, spirituality, ebooks"
162,82,3.0,"mystery, fiction, travel, religion, fantasy, romance, spirituality, contemporary, ebooks, philosophy, classics"
162,195,4.0,"business, classics, science, nonfiction, history"
162,174,3.0,"ebooks, travel, philosophy, horror, classics, fiction, history"
163,287,4.0,"contemporary, suspense, classics, mystery, fiction, fantasy, thriller"
163,339,4.0,"philosophy, religion, spirituality, classics, fiction, ebooks, poetry, psychology, nonfiction"
163,165,4.0,"romance, history, fiction, ebooks, travel, contemporary"
163,357,4.0,"fantasy, ebooks, history, fiction, nonfiction, philosophy, religion, contemporary, classics"
163,270,5.0,"classics, fiction, fantasy"
163,324,4.0,"fantasy, ebooks, fiction, science"
164,71,3.0,"fiction, travel, history, biography, memoir, nonfiction, science, contemporary, ebooks"
164,59,5.0,"contemporary, history, fiction, classics, ebooks"
164,61,5.0,"fiction, fantasy, classics, ebooks, science, philosophy, religion"
164,84,5.0,"science, nonfiction, fiction, classics, fantasy, art"
164,48,1.0,"classics, fiction, romance, ebooks, religion"
164,127,5.0,"contemporary, poetry, biography, fiction, nonfiction, memoir"
164,88,5.0,"business, nonfiction, psychology"
164,278,5.0,"science, business, nonfiction, psychology, philosophy, ebooks"
164,171,4.0,"fiction, fantasy, nonfiction, classics, psychology, philosophy, spirituality, ebooks, contemporary, religion"
164,449,5.0,"psychology, suspense, crime, ebooks, mystery, classics, fiction"
164,409,3.0,"business, memoir, fiction, crime, biography, history, nonfiction"
164,43,5.0,"romance, history, travel, classics, fiction"
164,445,4.0,"suspense, thriller, romance, ebooks, crime, fiction, mystery, classics"
164,490,1.0,"fantasy, fiction, ebooks, history, science, religion"
165,22,1.0,"paranormal, fiction, fantasy, classics, mystery, romance, contemporary"
165,23,1.0,"contemporary, mystery, paranormal, classics, fiction, fantasy"
165,24,3.0,"paranormal, classics, mystery, contemporary, fantasy, fiction"
165,1,2.0,"fiction, mystery, contemporary, fantasy, classics, paranormal"
165,283,2.0,"fantasy, classics, contemporary, mystery, paranormal, fiction"
165,56,5.0,"contemporary, ebooks, science, classics, fantasy, fiction"
165,124,3.0,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction"
165,125,4.0,"ebooks, fiction, history, biography, travel, nonfiction, memoir, contemporary"
165,25,2.0,"contemporary, ebooks, history, nonfiction"
165,59,5.0,"history, contemporary, classics, ebooks, fiction"
165,4,2.0,"philosophy, religion, fiction, science, ebooks, fantasy, classics"
165,74,2.0,"sports, memoir, history, classics, fiction, contemporary"
165,75,3.0,"romance, contemporary, fiction"
165,7,3.0,"poetry, classics, philosophy, romance, spirituality, ebooks, fantasy, religion"
165,8,4.0,"romance, contemporary, fiction, classics"
165,9,3.0,"fantasy, mystery, ebooks, science, fiction, crime, contemporary, classics"
165,158,5.0,"fantasy, fiction, nonfiction, religion, classics, philosophy, ebooks, biography, mystery, science"
165,62,5.0,"fantasy, fiction, classics"
165,13,3.0,"travel, memoir, nonfiction, music, biography, ebooks, history, contemporary, fiction"
165,80,3.0,"ebooks, contemporary, romance, fiction, history, philosophy, classics"
165,51,3.0,"science, ebooks, suspense, contemporary, fantasy, mystery, fiction, thriller, horror, crime"
165,365,3.0,"fiction, contemporary, mystery, suspense, crime"
166,38,3.0,"thriller, mystery, fantasy, romance, contemporary, suspense, classics, history, fiction, ebooks, crime"
166,171,3.0,"religion, spirituality, ebooks, psychology, classics, nonfiction, fantasy, fiction, philosophy, contemporary"
166,40,3.0,"contemporary, romance, fiction, ebooks, classics"
166,160,1.0,contemporary
166,389,4.0,"crime, science, biography, psychology, ebooks, memoir, nonfiction"
166,390,4.0,"contemporary, fiction"
166,398,3.0,"mystery, thriller, crime, suspense, ebooks, contemporary, fiction"
167,9,4.0,"contemporary, classics, crime, science, mystery, fantasy, fiction, ebooks"
167,132,4.0,"classics, fantasy, mystery, fiction, contemporary"
167,278,5.0,"psychology, nonfiction, business, science, philosophy, ebooks"
167,330,4.0,"classics, fiction, fantasy, poetry, romance, ebooks"
167,491,4.0,"history, fiction, classics"
168,85,3.0,"crime, biography, classics, history, contemporary, fiction, thriller"
168,198,4.0,"romance, fiction"
168,147,3.0,"ebooks, romance, religion, travel, contemporary, spirituality, classics, fiction, philosophy, fantasy"
168,349,4.0,"history, fiction, classics, romance, ebooks"
168,100,5.0,"contemporary, romance, fantasy, classics, ebooks, fiction"
168,290,4.0,"fiction, mystery, thriller, suspense, crime, ebooks, contemporary"
168,494,4.0,"contemporary, classics, ebooks, romance, fiction"
168,495,4.0,"fiction, fantasy, classics"
169,320,4.0,"psychology, religion, nonfiction, christian"
169,40,2.0,"ebooks, classics, fiction, romance, contemporary"
169,376,5.0,"biography, contemporary, ebooks, travel, sports, memoir, history, nonfiction"
169,409,2.0,"memoir, fiction, crime, history, nonfiction, biography, business"
169,394,3.0,"ebooks, thriller, suspense, contemporary, crime, romance, fiction, mystery"
169,490,2.0,"religion, science, history, ebooks, fiction, fantasy"
170,13,4.0,"biography, fiction, contemporary, history, ebooks, travel, music, memoir, nonfiction"
170,96,4.0,"biography, history, nonfiction, fiction"
170,65,3.0,"spirituality, ebooks, classics, business, nonfiction"
170,496,5.0,"fiction, philosophy, romance, ebooks, classics, contemporary, psychology, nonfiction"
170,110,4.0,"classics, ebooks, suspense, mystery, thriller, fiction, crime"
170,381,5.0,"history, fiction, classics, contemporary"
171,131,3.0,"fantasy, classics, philosophy, fiction, science, religion, ebooks"
171,198,4.0,"romance, fiction"
171,37,5.0,"history, nonfiction, biography, fiction, classics, ebooks"
171,159,4.0,"ebooks, memoir, fiction, nonfiction, biography, history, business"
171,336,5.0,"thriller, suspense, ebooks, mystery, fiction"
171,208,4.0,"fantasy, memoir, suspense, ebooks, mystery, contemporary, thriller, fiction, horror"
172,362,4.0,"ebooks, classics, nonfiction, contemporary, poetry, fiction"
172,497,4.0,"psychology, philosophy, spirituality, nonfiction, religion, fiction, christian"
172,498,4.0,"ebooks, business, contemporary, fiction"
172,194,4.0,"ebooks, biography, contemporary, philosophy, memoir, nonfiction, travel"
172,500,4.0,"mystery, thriller, crime, contemporary, suspense, fiction"
172,503,4.0,"fiction, horror, paranormal, thriller, ebooks, contemporary, manga, mystery, suspense, fantasy"
173,339,4.0,"philosophy, classics, fiction, spirituality, religion, nonfiction, ebooks, psychology, poetry"
173,182,5.0,"contemporary, crime, history, mystery, classics, fiction"
173,137,5.0,"crime, thriller, suspense, classics, contemporary, ebooks, mystery, fiction"
173,166,3.0,"philosophy, fiction, travel, nonfiction, history, science, fantasy"
173,241,4.0,"history, ebooks, biography, nonfiction, religion, fiction"
173,357,3.0,"classics, fantasy, contemporary, religion, philosophy, nonfiction, ebooks, history, fiction"
173,242,4.0,"history, christian, contemporary, religion, fantasy, fiction"
173,226,3.0,"philosophy, nonfiction, romance, fiction, classics, poetry"
174,312,3.0,"fiction, poetry, fantasy, history, philosophy, classics"
174,382,2.0,"fiction, romance, contemporary, ebooks"
174,422,5.0,"biography, romance, classics, history, fiction"
174,275,5.0,"romance, classics, fantasy, history, fiction, religion, contemporary, mystery, suspense, ebooks, thriller"
174,222,4.0,"psychology, ebooks, suspense, thriller, fiction, mystery, crime"
174,505,5.0,"classics, fiction, contemporary, thriller, mystery, suspense, horror, travel, crime, romance, ebooks"
175,83,3.0,"travel, classics, memoir, history, contemporary, philosophy, ebooks, fiction, nonfiction, biography"
175,216,4.0,"mystery, fantasy, fiction, ebooks, science"
175,246,3.0,"religion, fantasy, ebooks, contemporary, fiction, philosophy, spirituality, romance, christian, history, classics"
175,46,5.0,"fiction, history, memoir, biography, ebooks, classics"
175,227,5.0,"crime, contemporary, ebooks, fiction, mystery"
176,60,5.0,"classics, ebooks, fiction"
176,126,5.0,"science, romance, fantasy, classics, fiction"
176,86,3.0,"fiction, contemporary, philosophy, travel, biography, classics, history, memoir, nonfiction"
176,410,2.0,"science, ebooks, nonfiction, history, philosophy, psychology, business, classics, biography"
176,288,3.0,"poetry, classics, fiction, fantasy, history, philosophy, ebooks, travel"
176,82,3.0,"mystery, religion, travel, fantasy, classics, ebooks, contemporary, romance, spirituality, philosophy, fiction"
176,387,5.0,"nonfiction, biography, classics, history, memoir"
177,446,5.0,"ebooks, psychology, nonfiction, business"
177,507,3.0,"nonfiction, psychology, philosophy, classics, science, history"
177,322,3.0,"history, nonfiction, science, ebooks"
177,250,3.0,"fantasy, comics, fiction, paranormal, manga, horror"
177,251,3.0,"fantasy, fiction, romance, ebooks, paranormal, contemporary, mystery"
177,510,3.0,"classics, religion, contemporary, philosophy, science, ebooks, fantasy, fiction"
177,134,5.0,"fiction, science, mystery, ebooks, classics, fantasy, romance, contemporary"
178,1,5.0,"fiction, fantasy, classics, paranormal, mystery, contemporary"
178,26,4.0,"fiction, fantasy, classics"
178,61,3.0,"fiction, fantasy, science, classics, philosophy, religion, ebooks"
178,8,4.0,"romance, contemporary, fiction, classics"
178,198,3.0,"fiction, romance"
178,80,2.0,"ebooks, fiction, history, philosophy, classics, romance, contemporary"
178,511,3.0,"mystery, crime, classics, suspense, ebooks, thriller, fiction"
178,45,3.0,"fiction, contemporary, mystery, suspense"
178,441,3.0,"ebooks, romance, fiction, classics, history"
178,433,2.0,"science, suspense, ebooks, fiction, contemporary, thriller, psychology, crime, classics, romance"
179,123,4.0,"mystery, paranormal, fantasy, fiction, romance"
179,124,3.0,"philosophy, contemporary, ebooks, classics, fantasy, fiction, science"
179,70,4.0,"fiction, biography, history, memoir, nonfiction, travel, ebooks, contemporary"
179,71,4.0,"travel, contemporary, science, ebooks, fiction, biography, memoir, history, nonfiction"
179,72,4.0,"travel, contemporary, memoir, biography, fiction, history, ebooks, nonfiction"
179,57,4.0,"travel, nonfiction, memoir, biography, history, ebooks, fiction, contemporary"
179,125,3.0,"ebooks, contemporary, fiction, travel, nonfiction, biography, history, memoir"
179,84,4.0,"science, classics, fiction, nonfiction, art, fantasy"
179,74,4.0,"sports, classics, history, memoir, contemporary, fiction"
179,88,4.0,"psychology, nonfiction, business"
179,278,5.0,"nonfiction, philosophy, ebooks, psychology, business, science"
180,115,3.0,"fiction, contemporary, classics, philosophy"
180,40,3.0,"contemporary, ebooks, romance, fiction, classics"
180,107,5.0,"classics, fiction, romance, ebooks"
180,371,3.0,"contemporary, crime, suspense, fiction, mystery, thriller"
180,154,5.0,"classics, fiction, history"
180,453,5.0,"fiction, history, travel, memoir, classics, nonfiction, ebooks"
180,284,5.0,"biography, history, business, memoir, nonfiction"
180,374,3.0,"horror, fiction, ebooks, thriller, contemporary, suspense, crime, mystery"
180,454,5.0,"fiction, psychology, nonfiction, religion, philosophy, business, spirituality"
180,512,5.0,"ebooks, mystery, contemporary, science, suspense, classics, thriller, fantasy, horror, fiction"
181,223,4.0,"suspense, fiction, crime, thriller, mystery, horror, contemporary, ebooks"
181,137,3.0,"fiction, ebooks, contemporary, classics, thriller, crime, mystery, suspense"
181,46,4.0,"fiction, history, memoir, biography, ebooks, classics"
181,140,4.0,"history, romance, suspense, fiction, mystery, contemporary, thriller, ebooks"
181,224,4.0,"ebooks, contemporary, crime, suspense, thriller, mystery, fiction"
181,144,4.0,"ebooks, fantasy, fiction, classics"
182,261,1.0,"philosophy, ebooks, fantasy, science, history, contemporary, classics, fiction"
182,115,2.0,"philosophy, classics, contemporary, fiction"
182,463,5.0,"psychology, ebooks, philosophy, business, science, nonfiction, history"
182,437,2.0,"fantasy, history, philosophy, poetry, fiction, classics, ebooks"
182,187,3.0,"fiction, ebooks, mystery, suspense, thriller, crime"
182,514,3.0,"romance, fiction, classics, ebooks, contemporary"
182,284,2.0,"history, memoir, biography, business, nonfiction"
182,517,4.0,"mystery, crime, fiction, thriller, suspense, ebooks, contemporary"
182,518,3.0,"mystery, crime, fiction, history, art"
183,23,3.0,"paranormal, mystery, contemporary, classics, fiction, fantasy"
183,69,4.0,"philosophy, travel, fiction, ebooks, science, history, nonfiction"
183,70,4.0,"travel, nonfiction, memoir, history, biography, fiction, ebooks, contemporary"
183,71,4.0,"science, ebooks, fiction, history, travel, biography, memoir, nonfiction, contemporary"
183,57,4.0,"nonfiction, travel, memoir, contemporary, fiction, ebooks, history, biography"
183,25,5.0,"nonfiction, history, ebooks, contemporary"
183,60,5.0,"ebooks, fiction, classics"
183,61,4.0,"fiction, fantasy, classics, science, ebooks, philosophy, religion"
183,76,5.0,"ebooks, romance, fiction, classics"
183,131,5.0,"ebooks, religion, philosophy, science, classics, fiction, fantasy"
183,126,5.0,"romance, science, classics, fantasy, fiction"
183,9,5.0,"crime, fantasy, fiction, mystery, ebooks, science, classics, contemporary"
183,87,5.0,"contemporary, mystery, crime, thriller, philosophy, romance, fiction"
183,88,4.0,"business, psychology, nonfiction"
183,16,4.0,"art, classics, history, philosophy, science, psychology, business, nonfiction"
183,330,4.0,"ebooks, romance, poetry, classics, fantasy, fiction"
183,389,5.0,"crime, science, biography, memoir, psychology, ebooks, nonfiction"
184,7,5.0,"poetry, classics, philosophy, romance, spirituality, fantasy, religion, ebooks"
184,80,3.0,"classics, romance, history, philosophy, fiction, contemporary, ebooks"
184,81,4.0,"science, history, ebooks, philosophy, nonfiction"
184,219,4.0,"fantasy, philosophy, ebooks, science, history, fiction"
184,65,2.0,"nonfiction, business, classics, ebooks, spirituality"
184,496,4.0,"psychology, nonfiction, romance, philosophy, fiction, ebooks, classics, contemporary"
184,83,4.0,"classics, travel, biography, nonfiction, fiction, memoir, ebooks, philosophy, contemporary, history"
184,519,4.0,"contemporary, classics, fantasy, religion, memoir, biography, nonfiction, psychology, philosophy, fiction, spirituality, business, sports"
184,302,5.0,"romance, religion, fiction, classics"
184,347,4.0,"biography, travel, history, classics, fiction, ebooks, nonfiction, memoir"
185,28,5.0,"nonfiction, ebooks"
185,75,5.0,"fiction, contemporary, romance"
185,48,5.0,"classics, fiction, romance, ebooks, religion"
185,63,3.0,"classics, crime, contemporary, mystery, thriller, ebooks, fiction"
185,319,2.0,"ebooks, psychology, fiction, nonfiction, business, history, philosophy, contemporary, science"
185,51,5.0,"mystery, thriller, science, fiction, horror, crime, fantasy, ebooks, suspense, contemporary"
185,170,3.0,"history, psychology, classics, philosophy, business, fiction, nonfiction"
185,171,4.0,"contemporary, religion, fiction, fantasy, nonfiction, classics, psychology, ebooks, spirituality, philosophy"
185,249,3.0,"spirituality, romance, ebooks, contemporary, classics, fiction, philosophy"
185,172,4.0,"biography, nonfiction, memoir, history"
185,160,3.0,contemporary
185,398,3.0,"crime, ebooks, thriller, mystery, fiction, contemporary, suspense"
186,5,3.0,"ebooks, contemporary, romance, classics, fiction, memoir"
186,127,3.0,"memoir, biography, contemporary, poetry, nonfiction, fiction"
186,87,4.0,"fiction, contemporary, mystery, crime, thriller, philosophy, romance"
186,88,3.0,"nonfiction, psychology, business"
186,330,5.0,"fantasy, fiction, ebooks, classics, romance, poetry"
186,350,3.0,"crime, science, romance, history, ebooks, suspense, fiction, thriller, mystery"
187,30,5.0,"horror, mystery, crime, thriller, contemporary, suspense, history, fantasy, fiction, classics"
187,86,5.0,"travel, philosophy, contemporary, biography, fiction, classics, history, memoir, nonfiction"
187,146,5.0,"fiction, history, fantasy, contemporary, classics"
187,456,5.0,"fiction, classics, thriller, business, crime, contemporary"
187,331,5.0,"religion, history, fiction, contemporary, romance, ebooks"
187,328,5.0,"ebooks, history, classics, fiction, romance"
187,440,5.0,"philosophy, fantasy, poetry, fiction, classics, history"
188,49,5.0,"science, ebooks, classics, fantasy, fiction"
188,147,3.0,"classics, fiction, ebooks, romance, travel, spirituality, religion, contemporary, philosophy, fantasy"
188,116,5.0,"classics, fiction"
188,153,4.0,"horror, fiction, fantasy, thriller, mystery, history, suspense, paranormal, ebooks"
188,209,3.0,"ebooks, crime, history, mystery, suspense, romance, thriller, fiction"
188,415,4.0,"classics, fiction, fantasy, science, mystery, ebooks"
189,47,3.0,"classics, fiction, fantasy, ebooks, history, thriller"
189,85,3.0,"classics, history, crime, thriller, contemporary, fiction, biography"
189,198,2.0,"fiction, romance"
189,14,4.0,"philosophy, history, biography, sports, psychology, science, contemporary, fiction, music, memoir, nonfiction"
189,199,2.0,"philosophy, nonfiction, fiction, psychology, classics, history, contemporary, ebooks, business"
189,105,5.0,"fantasy, comics, fiction, manga, romance, mystery"
189,410,2.0,"classics, business, psychology, philosophy, history, nonfiction, science, ebooks, biography"
190,123,5.0,"romance, fantasy, fiction, mystery, paranormal"
190,56,5.0,"fiction, classics, fantasy, contemporary, ebooks, science"
190,69,4.0,"travel, fiction, ebooks, science, history, nonfiction, philosophy"
190,70,4.0,"memoir, history, biography, fiction, ebooks, contemporary, travel, nonfiction"
190,72,2.0,"ebooks, contemporary, history, fiction, biography, memoir, nonfiction, travel"
190,57,4.0,"travel, nonfiction, memoir, biography, history, ebooks, fiction, contemporary"
190,125,5.0,"history, nonfiction, biography, memoir, travel, fiction, ebooks, contemporary"
190,25,3.0,"nonfiction, ebooks, history, contemporary"
190,27,3.0,"fantasy, art, fiction, nonfiction, science"
190,73,5.0,"classics, fiction, contemporary"
190,59,4.0,"fiction, history, contemporary, classics, ebooks"
190,28,4.0,"nonfiction, ebooks"
190,61,4.0,"philosophy, religion, science, ebooks, fiction, classics, fantasy"
190,48,3.0,"classics, fiction, romance, ebooks, religion"
190,9,4.0,"fiction, mystery, ebooks, science, crime, classics, fantasy, contemporary"
190,62,4.0,"fiction, classics, fantasy"
190,88,4.0,"business, nonfiction, psychology"
190,146,4.0,"fiction, history, contemporary, classics, fantasy"
190,89,5.0,"poetry, classics, philosophy, fantasy, history, fiction"
191,50,3.0,"fiction, mystery, contemporary, crime, classics, philosophy, thriller, comics"
191,14,3.0,"sports, science, nonfiction, music, biography, history, philosophy, psychology, contemporary, fiction, memoir"
191,148,3.0,"cookbooks, nonfiction, fiction, ebooks"
191,300,3.0,"psychology, romance, fiction, classics, ebooks, mystery"
191,335,5.0,"psychology, contemporary, history, biography, memoir, nonfiction, business"
191,337,3.0,"ebooks, contemporary, science, fantasy, classics, fiction"
191,143,3.0,"fantasy, ebooks, fiction"
192,123,3.0,"paranormal, fiction, fantasy, mystery, romance"
192,56,4.0,"ebooks, science, classics, fantasy, fiction, contemporary"
192,70,3.0,"fiction, ebooks, contemporary, biography, history, travel, nonfiction, memoir"
192,71,3.0,"contemporary, science, ebooks, fiction, memoir, biography, history, travel, nonfiction"
192,72,2.0,"nonfiction, memoir, biography, fiction, history, contemporary, ebooks, travel"
192,57,3.0,"travel, nonfiction, memoir, biography, history, contemporary, fiction, ebooks"
192,125,3.0,"ebooks, travel, nonfiction, memoir, biography, history, contemporary, fiction"
192,27,4.0,"fantasy, fiction, art, science, nonfiction"
192,73,3.0,"contemporary, classics, fiction"
192,59,3.0,"contemporary, fiction, history, classics, ebooks"
192,61,3.0,"religion, philosophy, ebooks, fiction, fantasy, classics, science"
192,84,3.0,"nonfiction, fantasy, art, classics, science, fiction"
192,74,2.0,"history, contemporary, sports, memoir, classics, fiction"
192,9,3.0,"ebooks, science, fantasy, crime, classics, contemporary, fiction, mystery"
192,198,3.0,"romance, fiction"
192,33,3.0,"ebooks, contemporary, romance, classics, fiction"
192,118,3.0,"philosophy, psychology, history, memoir, nonfiction, biography, business"
192,19,3.0,"fiction, history, contemporary, music, classics, ebooks"
192,350,3.0,"suspense, ebooks, history, romance, science, crime, thriller, fiction, mystery"
193,22,5.0,"contemporary, romance, mystery, paranormal, fantasy, fiction, classics"
193,60,4.0,"ebooks, classics, fiction"
193,126,3.0,"fiction, science, romance, classics, fantasy"
193,127,4.0,"fiction, memoir, nonfiction, biography, poetry, contemporary"
193,87,4.0,"fiction, contemporary, mystery, crime, philosophy, romance, thriller"
193,88,4.0,"psychology, nonfiction, business"
193,33,3.0,"fiction, romance, ebooks, contemporary, classics"
193,181,4.0,"psychology, history, philosophy, fantasy, poetry, classics, fiction"
193,92,4.0,"history, biography, nonfiction, ebooks, business"
194,89,4.0,"classics, fantasy, philosophy, history, poetry, fiction"
194,200,2.0,"memoir, nonfiction, classics, contemporary, ebooks, sports, history, biography, travel, thriller, suspense"
194,232,3.0,"fiction, contemporary, classics, ebooks"
194,292,4.0,"mystery, fiction, crime, thriller, ebooks"
194,520,4.0,"contemporary, classics, romance, psychology, fiction, ebooks"
195,22,4.0,"paranormal, mystery, romance, contemporary, classics, fiction, fantasy"
195,24,4.0,"paranormal, mystery, contemporary, fiction, fantasy, classics"
195,68,5.0,"mystery, paranormal, classics, fiction, contemporary, fantasy, thriller"
195,25,5.0,"contemporary, ebooks, history, nonfiction"
195,58,4.0,"ebooks, fiction, classics, fantasy"
195,74,4.0,"fiction, memoir, sports, contemporary, history, classics"
195,126,5.0,"romance, science, classics, fantasy, fiction"
195,220,3.0,"business, nonfiction, psychology, ebooks"
195,317,4.0,"romance, ebooks, history, fiction, classics"
195,206,5.0,"philosophy, nonfiction, history, classics, ebooks, poetry, fiction"
195,521,5.0,"romance, classics, contemporary, fiction, art, history"
195,184,3.0,"travel, romance, fiction, classics, ebooks"
195,331,4.0,"fiction, history, religion, contemporary, romance, ebooks"
196,283,4.0,"fantasy, fiction, paranormal, mystery, contemporary, classics"
