user_id,book_id,genre,rating,item,user
13000,1427,"mystery, travel, fiction, philosophy, spirituality, romance, contemporary, ebooks, classics, fantasy, religion",3.0,82,264
13000,2623,"ebooks, romance, fiction, classics",5.0,135,264
13000,2932,"classics, ebooks, history, travel, fantasy, fiction",5.0,183,264
13000,3648,"fiction, contemporary, ebooks",5.0,136,264
13000,5175,"fiction, romance, contemporary",3.0,120,264
13000,7199,"contemporary, mystery, fiction, crime",4.0,571,264
13003,105,"philosophy, classics, fantasy, fiction, science, ebooks, religion",3.0,29,265
13003,250,"romance, fiction, classics, contemporary, ebooks, biography",3.0,6,265
13003,698,"ebooks, contemporary, fiction",5.0,169,265
13003,1715,"fiction, religion, philosophy, history, fantasy, poetry",4.0,375,265
13003,3431,"spirituality, classics, psychology, romance, ebooks, contemporary, nonfiction, fiction, christian",3.0,238,265
13003,3758,"fiction, thriller, ebooks, suspense, crime, classics, mystery",4.0,326,265
13003,4912,"classics, history, fiction, nonfiction, biography, memoir, contemporary",4.0,572,265
13003,5129,"classics, fiction, fantasy, philosophy, science, ebooks",4.0,573,265
13003,6551,"fiction, classics, contemporary, philosophy",4.0,341,265
13003,7780,"comics, contemporary, fantasy, biography, nonfiction, art, history, fiction, classics",4.0,309,265
13003,9419,"ebooks, contemporary, romance, fiction",4.0,574,265
13003,9503,"fiction, contemporary, travel, mystery, classics, history",5.0,286,265
13034,5,"contemporary, fantasy, mystery, paranormal, fiction, classics",4.0,24,266
13034,8,"thriller, mystery, paranormal, classics, fiction, fantasy, contemporary",4.0,68,266
13034,10,"paranormal, mystery, classics, contemporary, fiction, fantasy",5.0,283,266
13034,28,"ebooks, contemporary, fiction, history, biography, memoir, nonfiction, travel",4.0,125,266
13034,29,"contemporary, ebooks, history, nonfiction",3.0,25,266
13034,93,"ebooks, fiction, classics",4.0,60,266
13034,353,"fiction, fantasy, classics, science, romance",3.0,126,266
13034,706,"nonfiction, history, fiction, biography",3.0,96,266
13034,840,"classics, business, philosophy, nonfiction, science, art, psychology, history",4.0,16,266
13034,1953,"classics, fiction, ebooks, history, romance",4.0,349,266
13034,2657,"classics, fiction, history, crime, contemporary, mystery",4.0,182,266
13034,4645,"fiction, travel, classics",4.0,397,266
13034,6319,"classics, fantasy, fiction",3.0,270,266
13073,1305,"ebooks, classics, fiction, nonfiction, philosophy, fantasy, history",2.0,334,267
13073,1622,"ebooks, poetry, fiction, romance, fantasy, classics",4.0,330,267
13073,1823,"memoir, ebooks, contemporary, crime, philosophy, fiction, biography, religion, psychology, history, travel, nonfiction",3.0,264,267
13073,2002,"paranormal, fiction, fantasy",3.0,18,267
13073,2095,"science, nonfiction, philosophy, history, ebooks",4.0,91,267
13073,2142,"christian, paranormal, thriller, contemporary, religion, mystery, horror, ebooks, fantasy, suspense, fiction, romance",3.0,230,267
13073,2187,"history, contemporary, fiction, classics",4.0,108,267
13073,4645,"travel, classics, fiction",3.0,397,267
13073,6334,"science, classics, fantasy, romance, contemporary, fiction, ebooks, mystery",3.0,134,267
13073,8949,"suspense, contemporary, horror, fantasy, paranormal, fiction, thriller, ebooks, mystery",2.0,522,267
13084,106,"fantasy, philosophy, ebooks, religion, science, classics, fiction",5.0,3,268
13084,353,"romance, science, classics, fiction, fantasy",4.0,126,268
13084,446,"romance, contemporary, fiction, classics",4.0,77,268
13084,456,"romance, fiction, contemporary, crime, thriller, philosophy, mystery",4.0,87,268
13084,1067,"classics, fiction, biography, history, ebooks, nonfiction",4.0,37,268
13084,1232,"ebooks, crime, history, classics, suspense, contemporary, thriller, romance, fantasy, mystery, fiction",4.0,38,268
13084,1307,"ebooks, fiction, fantasy",4.0,211,268
13084,1627,"fiction, romance, contemporary, ebooks, classics",4.0,40,268
13084,1845,"travel, biography, nonfiction, classics, ebooks, philosophy, contemporary, history, fiction, memoir",4.0,83,268
13084,1885,"history, ebooks, classics, fiction, romance",2.0,317,268
13084,2279,"history, nonfiction, ebooks, biography",5.0,272,268
13084,7869,"thriller, fiction, mystery, crime, contemporary, ebooks, classics, suspense",4.0,575,268
13095,25,"science, ebooks, contemporary, nonfiction, fiction, memoir, travel, biography, history",4.0,71,269
13095,50,"fiction, classics, contemporary",3.0,73,269
13095,67,"ebooks, classics, contemporary, history, fiction",5.0,59,269
13095,98,"nonfiction, ebooks",4.0,28,269
13095,304,"classics, romance, fiction, ebooks, religion",3.0,48,269
13095,343,"fantasy, contemporary, horror, mystery, crime, thriller, history, suspense, fiction, classics",3.0,30,269
13095,350,"fantasy, philosophy, ebooks, religion, classics, fiction, science",4.0,131,269
13095,424,"fiction, biography, contemporary, memoir, nonfiction, classics, travel, philosophy, history",4.0,86,269
13095,621,"business, nonfiction, psychology",4.0,88,269
13095,998,"nonfiction, ebooks, psychology, philosophy, business, science",4.0,278,269
13095,1202,"history, nonfiction, science, psychology, business, fiction, contemporary, philosophy, ebooks",4.0,205,269
13095,1622,"ebooks, poetry, romance, fantasy, fiction, classics",3.0,330,269
13095,2142,"suspense, ebooks, fiction, horror, fantasy, romance, thriller, mystery, religion, christian, paranormal, contemporary",3.0,230,269
13095,4538,"contemporary, classics, fiction",3.0,266,269
13113,1911,"philosophy, history, business, nonfiction, science",4.0,201,270
13113,2094,"science, nonfiction, history, philosophy, ebooks, fiction, classics",4.0,41,270
13113,4659,"ebooks, classics, romance, contemporary, fiction",4.0,545,270
13113,4909,"contemporary, fiction, nonfiction, biography, memoir, classics, history",4.0,167,270
13113,5176,"crime, suspense, romance, mystery, contemporary, fiction",4.0,372,270
13113,5417,"paranormal, horror, fiction, classics, fantasy, mystery, thriller",5.0,373,270
13113,6159,"fiction, poetry, music, fantasy, classics, contemporary, nonfiction, spirituality",5.0,358,270
13113,6294,"paranormal, mystery, romance, fiction, fantasy, classics",4.0,359,270
13113,6694,"fantasy, fiction, classics, poetry",5.0,360,270
13113,6858,"fiction, mystery, crime, ebooks, thriller, suspense, contemporary, romance",4.0,394,270
13113,7184,"classics, fiction, history, ebooks, romance, mystery, thriller",4.0,361,270
13113,8962,"paranormal, suspense, contemporary, ebooks, mystery, thriller, fiction, horror, fantasy",4.0,576,270
13163,34,"ebooks, fiction, classics, fantasy",5.0,2,271
13163,106,"fiction, fantasy, classics, religion, science, philosophy, ebooks",4.0,3,271
13163,112,"religion, philosophy, ebooks, science, fantasy, classics, fiction",5.0,4,271
13163,231,"contemporary, fiction, romance",5.0,75,271
13163,249,"memoir, romance, contemporary, ebooks, fiction, classics",4.0,5,271
13163,291,"poetry, classics, philosophy, romance, spirituality, ebooks, fantasy, religion",5.0,7,271
13163,295,"fiction, fantasy, classics, history, thriller, ebooks",3.0,47,271
13163,320,"romance, contemporary, fiction, classics",4.0,8,271
13163,343,"thriller, crime, mystery, horror, classics, fiction, contemporary, suspense, fantasy, history",4.0,30,271
13163,378,"fantasy, fiction, classics",2.0,62,271
13163,771,"nonfiction, science, history, philosophy, ebooks",4.0,81,271
13163,968,"fantasy, contemporary, religion, art, classics, ebooks, mystery, romance, history, suspense, fiction, thriller",3.0,10,271
13163,1319,"nonfiction, ebooks, music, spirituality, philosophy, psychology, business, art, fiction",2.0,17,271
13163,6870,"science, ebooks, suspense, classics, crime, psychology, thriller, romance, contemporary, fiction",3.0,433,271
13163,7520,"mystery, thriller, fiction, suspense, ebooks, crime",4.0,378,271
13274,3,"paranormal, fantasy, fiction, classics, mystery, contemporary",5.0,23,272
13274,28,"travel, nonfiction, memoir, biography, history, fiction, ebooks, contemporary",4.0,125,272
13274,50,"classics, fiction, contemporary",3.0,73,272
13274,122,"fiction, classics, history, contemporary, sports, memoir",4.0,74,272
13274,231,"romance, contemporary, fiction",3.0,75,272
13274,264,"fiction, classics, romance, ebooks",5.0,76,272
13274,291,"philosophy, romance, spirituality, ebooks, fantasy, religion, classics, poetry",5.0,7,272
13274,304,"religion, classics, fiction, romance, ebooks",4.0,48,272
13274,424,"philosophy, travel, contemporary, biography, fiction, classics, history, memoir, nonfiction",4.0,86,272
13274,665,"ebooks, business, contemporary, philosophy, nonfiction, fiction, psychology, classics, history",5.0,199,272
13274,823,"science, ebooks, philosophy, thriller, fiction, fantasy, history",4.0,214,272
13274,840,"science, nonfiction, business, art, philosophy, psychology, history, classics",4.0,16,272
13274,968,"romance, fantasy, history, art, classics, ebooks, mystery, fiction, thriller, suspense, contemporary, religion",4.0,10,272
13274,1232,"suspense, classics, history, crime, ebooks, contemporary, thriller, fantasy, mystery, fiction, romance",3.0,38,272
13274,1301,"history, memoir, biography, psychology, ebooks, fiction, science, nonfiction, contemporary, business, sports",4.0,164,272
13274,1627,"ebooks, classics, fiction, romance, contemporary",3.0,40,272
13274,2657,"classics, fiction, history, crime, contemporary, mystery",3.0,182,272
13274,3388,"contemporary, music, fiction, history, ebooks, classics",3.0,19,272
13274,3759,"fiction, ebooks, suspense, classics, crime, mystery, thriller",4.0,53,272
13274,4633,"classics, romance, fiction",4.0,485,272
13274,4954,"ebooks, psychology, travel, contemporary, fiction",4.0,577,272
13274,5176,"fiction, contemporary, mystery, suspense, romance, crime",4.0,372,272
13282,1,"paranormal, classics, fiction, mystery, contemporary, romance, fantasy",5.0,22,273
13282,2,"paranormal, mystery, romance, fantasy, fiction",5.0,123,273
13282,3,"contemporary, mystery, fantasy, fiction, classics, paranormal",5.0,23,273
13282,6,"mystery, contemporary, paranormal, classics, fiction, fantasy",5.0,1,273
13282,10,"paranormal, mystery, contemporary, fantasy, classics, fiction",5.0,283,273
13282,11,"contemporary, ebooks, science, fiction, fantasy, classics",3.0,56,273
13282,13,"fantasy, classics, philosophy, contemporary, ebooks, science, fiction",5.0,124,273
13282,21,"science, fiction, travel, nonfiction, philosophy, ebooks, history",5.0,69,273
13282,25,"nonfiction, biography, memoir, travel, history, ebooks, science, contemporary, fiction",5.0,71,273
13282,26,"fiction, history, biography, memoir, ebooks, contemporary, travel, nonfiction",5.0,72,273
13282,27,"contemporary, fiction, ebooks, history, biography, memoir, nonfiction, travel",5.0,57,273
13282,29,"nonfiction, history, ebooks, contemporary",5.0,25,273
13282,33,"classics, fantasy, fiction, ebooks",2.0,58,273
13282,34,"classics, fantasy, fiction, ebooks",1.0,2,273
13282,105,"philosophy, fiction, fantasy, classics, science, ebooks, religion",5.0,29,273
13282,249,"memoir, classics, fiction, ebooks, contemporary, romance",4.0,5,273
13282,275,"ebooks, biography, contemporary, memoir, romance, fiction, classics",5.0,79,273
13282,355,"religion, fantasy, fiction, philosophy, ebooks, classics, romance, science",5.0,179,273
13282,415,"fantasy, ebooks, philosophy, science, history, fiction, classics, contemporary",4.0,261,273
13282,475,"ebooks, philosophy, business, science, nonfiction, history, psychology",5.0,463,273
13282,1849,"ebooks, mystery, fiction, suspense, thriller, crime",5.0,187,273
13282,2715,"ebooks, travel, cookbooks, business, science, history, nonfiction",3.0,560,273
13282,3008,"fiction, classics, ebooks, fantasy",5.0,578,273
13299,415,"fiction, classics, contemporary, ebooks, fantasy, science, philosophy, history",5.0,261,274
13299,447,"fiction, romance",4.0,198,274
13299,880,"suspense, mystery, history, thriller, fiction, ebooks, classics, crime, travel",5.0,262,274
13299,903,"mystery, fantasy, classics, fiction, contemporary",3.0,132,274
13299,1103,"fiction, history, contemporary, romance, ebooks",5.0,354,274
13299,1540,"poetry, philosophy, history, fiction, ebooks, fantasy, classics",5.0,437,274
13299,2050,"mystery, suspense, ebooks, crime, fiction, thriller, classics",3.0,408,274
13299,2142,"suspense, fantasy, horror, ebooks, mystery, fiction, religion, contemporary, paranormal, christian, thriller, romance",3.0,230,274
13299,3636,"contemporary, classics, fiction, fantasy, ebooks, philosophy",4.0,369,274
13299,3763,"thriller, crime, mystery, fiction, classics, ebooks, suspense",1.0,152,274
13299,5759,"horror, fantasy, suspense, fiction, contemporary, philosophy, ebooks, psychology, crime, mystery, classics, thriller",5.0,562,274
13299,6334,"fantasy, classics, contemporary, romance, science, mystery, ebooks, fiction",5.0,134,274
13299,6531,"mystery, contemporary, ebooks, crime, fiction, suspense, thriller",5.0,517,274
13360,25,"fiction, history, travel, biography, memoir, contemporary, science, ebooks, nonfiction",3.0,71,275
13360,26,"contemporary, travel, nonfiction, memoir, biography, fiction, ebooks, history",4.0,72,275
13360,27,"travel, memoir, biography, contemporary, fiction, history, ebooks, nonfiction",3.0,57,275
13360,428,"classics, contemporary, fiction, memoir",4.0,32,275
13360,432,"comics, fiction, mystery, contemporary, thriller, philosophy, classics, crime",4.0,50,275
13360,447,"romance, fiction",2.0,198,275
13360,599,"biography, history, memoir, philosophy, contemporary, fiction, music, science, nonfiction, sports, psychology",2.0,14,275
13360,890,"classics, fiction",4.0,116,275
13360,903,"contemporary, mystery, fiction, fantasy, classics",4.0,132,275
13360,960,"suspense, mystery, crime, fiction, contemporary, thriller, fantasy, religion, history, art, romance, classics, ebooks",3.0,117,275
13360,1362,"travel, fiction, philosophy, nonfiction, classics, history",2.0,97,275
13360,1591,"philosophy, history, poetry, fiction",2.0,215,275
13360,5171,"mystery, fiction, contemporary, ebooks, thriller, suspense, history, romance",2.0,140,275
13360,7911,"fiction, classics",2.0,142,275
13360,7996,"fantasy, fiction, classics, ebooks",2.0,144,275
13360,8694,"ebooks, fiction, fantasy, classics, science",2.0,145,275
13378,360,"ebooks, classics, fantasy, fiction, science",4.0,49,276
13378,400,"biography, history, contemporary, fiction, classics, crime, thriller",5.0,85,276
13378,424,"philosophy, nonfiction, travel, contemporary, fiction, classics, history, memoir, biography",5.0,86,276
13378,432,"fiction, philosophy, thriller, comics, classics, crime, contemporary, mystery",4.0,50,276
13378,447,"romance, fiction",3.0,198,276
13378,599,"nonfiction, science, psychology, contemporary, fiction, sports, biography, philosophy, memoir, music, history",5.0,14,276
13378,760,"ebooks, contemporary, fiction, classics, romance",4.0,33,276
13378,1005,"business, classics, ebooks, spirituality, nonfiction",4.0,65,276
13378,1381,"fantasy, history, philosophy, ebooks, poetry, classics, fiction, travel",4.0,288,276
13378,2156,"ebooks, classics, romance, fiction",3.0,119,276
13378,5055,"mystery, suspense, fiction, ebooks, history, romance, thriller, crime",5.0,209,276
13378,5347,"sports, suspense, crime, fiction, contemporary, ebooks, thriller, mystery",4.0,342,276
13378,6709,"psychology, philosophy, spirituality, religion, nonfiction",5.0,291,276
13407,98,"nonfiction, ebooks",5.0,28,277
13407,119,"classics, fiction, nonfiction, science, art, fantasy",5.0,84,277
13407,264,"ebooks, romance, fiction, classics",5.0,76,277
13407,291,"poetry, classics, philosophy, romance, spirituality, ebooks, fantasy, religion",5.0,7,277
13407,378,"fiction, classics, fantasy",4.0,62,277
13407,424,"nonfiction, memoir, history, philosophy, travel, contemporary, classics, fiction, biography",5.0,86,277
13407,662,"classics, fiction, philosophy, business, contemporary, fantasy, science, ebooks, mystery, romance",5.0,64,277
13407,870,"manga, fantasy, comics, mystery, romance, fiction",5.0,105,277
13407,903,"fiction, mystery, fantasy, classics, contemporary",3.0,132,277
13407,1005,"business, classics, ebooks, spirituality, nonfiction",3.0,65,277
13407,1202,"business, psychology, science, nonfiction, philosophy, history, contemporary, ebooks, fiction",5.0,205,277
13407,1319,"business, art, nonfiction, psychology, philosophy, spirituality, fiction, ebooks, music",4.0,17,277
13407,4660,"fiction, contemporary, classics",3.0,556,277
13407,4671,"classics, fiction, romance, ebooks",4.0,377,277
13407,5527,"contemporary, history, classics, fiction",4.0,381,277
13407,9650,"biography, ebooks, memoir, nonfiction, fiction, classics, travel, history",5.0,347,277
13429,902,"mystery, fiction, fantasy, thriller, classics, contemporary, suspense",5.0,287,278
13429,1067,"nonfiction, fiction, history, ebooks, classics, biography",5.0,37,278
13429,1232,"mystery, fantasy, history, classics, romance, thriller, suspense, crime, contemporary, ebooks, fiction",5.0,38,278
13429,1627,"ebooks, classics, contemporary, romance, fiction",5.0,40,278
13429,2094,"classics, fiction, ebooks, nonfiction, philosophy, science, history",5.0,41,278
13429,2547,"psychology, philosophy, ebooks, nonfiction, religion, poetry, fiction, classics, spirituality",5.0,339,278
13429,3431,"ebooks, fiction, christian, romance, spirituality, contemporary, nonfiction, psychology, classics",5.0,238,278
13429,3876,"fiction, classics, travel, romance, history",5.0,43,278
13429,5166,"fiction, contemporary, suspense, mystery",4.0,45,278
13429,6422,"romance, fiction, crime, ebooks, contemporary, suspense, thriller, mystery",3.0,557,278
13464,1067,"nonfiction, classics, biography, fiction, history, ebooks",4.0,37,279
13464,1103,"fiction, history, contemporary, romance, ebooks",4.0,354,279
13464,1232,"crime, classics, suspense, contemporary, history, ebooks, thriller, romance, mystery, fantasy, fiction",4.0,38,279
13464,1381,"philosophy, travel, ebooks, classics, poetry, fiction, history, fantasy",3.0,288,279
13464,1990,"classics, ebooks, fiction, romance, history",3.0,11,279
13464,3579,"history, classics, romance",1.0,173,279
13464,4009,contemporary,1.0,160,279
13464,4631,"classics, travel, history, fiction, memoir",1.0,430,279
13464,4909,"fiction, history, biography, nonfiction, contemporary, memoir, classics",3.0,167,279
13464,5176,"mystery, contemporary, fiction, romance, crime, suspense",3.0,372,279
13464,5417,"thriller, mystery, fantasy, classics, fiction, horror, paranormal",3.0,373,279
13464,5797,"classics, fiction, ebooks, romance, history",5.0,441,279
13464,6858,"ebooks, thriller, suspense, contemporary, crime, fiction, mystery, romance",3.0,394,279
13544,1,"classics, fiction, fantasy, contemporary, romance, paranormal, mystery",5.0,22,280
13544,21,"travel, ebooks, fiction, philosophy, science, nonfiction, history",5.0,69,280
13544,24,"nonfiction, travel, history, memoir, contemporary, fiction, biography, ebooks",5.0,70,280
13544,25,"contemporary, science, ebooks, fiction, history, travel, biography, memoir, nonfiction",5.0,71,280
13544,27,"ebooks, fiction, contemporary, history, biography, memoir, nonfiction, travel",5.0,57,280
13544,30,"fiction, fantasy, classics",1.0,26,280
13544,67,"classics, contemporary, history, fiction, ebooks",4.0,59,280
13544,93,"classics, fiction, ebooks",5.0,60,280
13544,98,"ebooks, nonfiction",5.0,28,280
13544,106,"fiction, fantasy, classics, science, religion, ebooks, philosophy",4.0,3,280
13544,112,"fiction, philosophy, religion, ebooks, science, classics, fantasy",5.0,4,280
13544,122,"fiction, classics, history, contemporary, memoir, sports",3.0,74,280
13544,231,"romance, contemporary, fiction",4.0,75,280
13544,264,"ebooks, romance, classics, fiction",4.0,76,280
13544,291,"spirituality, romance, philosophy, classics, poetry, religion, ebooks, fantasy",5.0,7,280
13544,304,"classics, fiction, romance, ebooks, religion",4.0,48,280
13544,343,"crime, contemporary, fantasy, thriller, classics, horror, fiction, mystery, suspense, history",3.0,30,280
13544,359,"nonfiction, philosophy, ebooks, biography, mystery, science, fiction, classics, religion, fantasy",5.0,158,280
13544,378,"classics, fiction, fantasy",5.0,62,280
13544,662,"science, ebooks, mystery, romance, fantasy, contemporary, business, classics, fiction, philosophy",5.0,64,280
13544,668,"ebooks, contemporary, romance, fiction, history, philosophy, classics",3.0,80,280
13544,930,"classics, fiction, romance, contemporary, history, memoir, biography",4.0,52,280
13544,1005,"ebooks, classics, spirituality, business, nonfiction",4.0,65,280
13544,3590,"mystery, classics, suspense, thriller, ebooks, crime, fiction",3.0,110,280
13544,4948,"fiction, classics, science, fantasy",4.0,314,280
13544,9454,"religion, history, philosophy, nonfiction, science, classics, psychology",2.0,579,280
13743,698,"fiction, contemporary, ebooks",5.0,169,281
13743,816,"mystery, contemporary, ebooks, fantasy, science, history, thriller, fiction",5.0,15,281
13743,1052,"business, history, psychology, philosophy, classics, nonfiction, fiction",2.0,170,281
13743,1430,"ebooks, spirituality, philosophy, romance, contemporary, fiction, classics",2.0,249,281
13743,1824,"nonfiction, psychology, contemporary, ebooks, biography, history, memoir, fiction, paranormal, science",3.0,321,281
13743,1842,"classics, science, nonfiction, history, business",3.0,195,281
13743,2152,"fiction, romance, contemporary, classics",3.0,580,281
13743,2371,"ebooks, science, nonfiction, history",3.0,322,281
13743,3476,"contemporary, fiction",4.0,423,281
13743,3763,"ebooks, crime, mystery, thriller, suspense, fiction, classics",3.0,152,281
13743,4009,contemporary,2.0,160,281
13743,4600,"poetry, classics, fiction",3.0,429,281
13743,6748,"memoir, ebooks, nonfiction, contemporary, philosophy, travel, biography",4.0,194,281
13743,8765,"ebooks, fiction, contemporary, biography, nonfiction, memoir",2.0,581,281
13745,112,"fantasy, classics, science, religion, ebooks, fiction, philosophy",5.0,4,282
13745,320,"romance, contemporary, fiction, classics",3.0,8,282
13745,359,"religion, classics, philosophy, ebooks, biography, mystery, science, nonfiction, fiction, fantasy",4.0,158,282
13745,668,"ebooks, contemporary, romance, fiction, history, philosophy, classics",3.0,80,282
13745,771,"nonfiction, history, philosophy, science, ebooks",4.0,81,282
13745,816,"contemporary, thriller, fiction, mystery, history, fantasy, ebooks, science",3.0,15,282
13745,822,"fiction, fantasy, history, science, ebooks, philosophy",3.0,219,282
13745,825,"fiction, thriller, mystery, science, fantasy, ebooks, contemporary, suspense, crime, horror",4.0,51,282
13745,1307,"ebooks, fiction, fantasy",3.0,211,282
13745,1524,"classics, history, fantasy, fiction, poetry, philosophy",4.0,312,282
13745,3885,"cookbooks, nonfiction",4.0,274,282
13745,5296,"classics, fiction, ebooks, romance",4.0,315,282
13745,6748,"memoir, travel, philosophy, contemporary, biography, ebooks, nonfiction",3.0,194,282
13745,6862,"romance, classics, fiction, contemporary, music, ebooks",5.0,582,282
13745,7199,"crime, fiction, mystery, contemporary",4.0,571,282
13776,5,"mystery, paranormal, contemporary, fantasy, classics, fiction",4.0,24,283
13776,8,"thriller, contemporary, mystery, fiction, paranormal, fantasy, classics",4.0,68,283
13776,10,"fantasy, fiction, classics, paranormal, mystery, contemporary",4.0,283,283
13776,13,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction",4.0,124,283
13776,249,"fiction, memoir, contemporary, classics, romance, ebooks",4.0,5,283
13776,264,"classics, fiction, romance, ebooks",4.0,76,283
13776,350,"religion, science, ebooks, fiction, classics, fantasy, philosophy",4.0,131,283
13776,365,"paranormal, contemporary, travel, classics, science, ebooks, crime, fantasy, fiction, mystery",3.0,204,283
13776,386,"poetry, biography, fiction, nonfiction, memoir, contemporary",4.0,127,283
13776,424,"nonfiction, memoir, history, classics, fiction, biography, contemporary, travel, philosophy",4.0,86,283
13776,621,"business, nonfiction, psychology",4.0,88,283
13776,665,"fiction, nonfiction, philosophy, classics, history, contemporary, ebooks, business, psychology",4.0,199,283
13776,1319,"business, nonfiction, art, psychology, philosophy, spirituality, music, ebooks, fiction",3.0,17,283
13776,3973,"fantasy, fiction, thriller, ebooks, history",4.0,303,283
13776,5052,"ebooks, romance, history, suspense, science, crime, fiction, thriller, mystery",3.0,350,283
13776,5084,"memoir, nonfiction, biography, travel, cookbooks, fiction, history",3.0,112,283
13776,5175,"romance, contemporary, fiction",4.0,120,283
13794,2,"fantasy, fiction, paranormal, mystery, romance",1.0,123,284
13794,3,"classics, fantasy, fiction, paranormal, contemporary, mystery",1.0,23,284
13794,5,"classics, paranormal, mystery, contemporary, fiction, fantasy",2.0,24,284
13794,8,"fantasy, fiction, classics, paranormal, mystery, contemporary, thriller",2.0,68,284
13794,10,"contemporary, mystery, paranormal, classics, fiction, fantasy",4.0,283,284
13794,11,"contemporary, ebooks, science, classics, fantasy, fiction",5.0,56,284
13794,13,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction",3.0,124,284
13794,26,"contemporary, history, fiction, biography, memoir, nonfiction, travel, ebooks",2.0,72,284
13794,28,"ebooks, travel, nonfiction, memoir, biography, history, fiction, contemporary",2.0,125,284
13794,29,"contemporary, history, nonfiction, ebooks",3.0,25,284
13794,33,"classics, fantasy, ebooks, fiction",1.0,58,284
13794,67,"classics, ebooks, fiction, contemporary, history",3.0,59,284
13794,98,"ebooks, nonfiction",2.0,28,284
13794,119,"fantasy, art, nonfiction, classics, fiction, science",3.0,84,284
13794,249,"ebooks, contemporary, romance, memoir, classics, fiction",2.0,5,284
13794,343,"history, contemporary, fantasy, thriller, crime, mystery, horror, fiction, suspense, classics",3.0,30,284
13794,357,"fantasy, fiction, mystery, ebooks, science, crime, classics, contemporary",4.0,9,284
13794,424,"history, classics, nonfiction, memoir, philosophy, travel, contemporary, biography, fiction",3.0,86,284
13794,597,"history, nonfiction, memoir, biography, fiction, contemporary, ebooks, travel, music",3.0,13,284
13794,621,"business, nonfiction, psychology",4.0,88,284
13794,1005,"spirituality, ebooks, classics, business, nonfiction",2.0,65,284
13794,1885,"fiction, classics, history, ebooks, romance",4.0,317,284
13794,2187,"classics, history, contemporary, fiction",1.0,108,284
13798,667,"romance, contemporary, fantasy, classics, philosophy, ebooks, fiction",5.0,168,285
13798,676,"fiction, nonfiction, contemporary, classics, ebooks, poetry",3.0,362,285
13798,830,"religion, mystery, ebooks, classics, thriller, fiction, fantasy, contemporary, science",5.0,234,285
13798,880,"classics, fiction, history, thriller, mystery, suspense, ebooks, crime, travel",5.0,262,285
13798,2152,"classics, contemporary, romance, fiction",5.0,580,285
13798,2183,"fiction, classics, romance, ebooks, contemporary",3.0,529,285
13798,6671,"fantasy, fiction, nonfiction",5.0,193,285
13798,7073,"ebooks, classics, mystery, contemporary, fiction",4.0,536,285
13798,7797,"fiction, poetry",3.0,583,285
13798,8968,"manga, suspense, mystery, ebooks, thriller, fiction, paranormal, contemporary, horror, fantasy",4.0,431,285
13826,249,"fiction, classics, memoir, romance, contemporary, ebooks",3.0,5,286
13826,447,"romance, fiction",3.0,198,286
13826,840,"classics, history, philosophy, science, nonfiction, business, art, psychology",3.0,16,286
13826,1319,"nonfiction, art, business, psychology, philosophy, spirituality, music, ebooks, fiction",3.0,17,286
13826,1431,"psychology, romance, classics, fiction, ebooks, mystery",3.0,300,286
13826,3049,"fiction, fantasy, history, classics, poetry, romance",3.0,254,286
13826,3579,"history, classics, romance",3.0,173,286
13826,3692,"religion, romance, fiction, classics",3.0,302,286
13826,3764,"classics, crime, suspense, ebooks, fiction, thriller, mystery",3.0,93,286
13826,5187,"fiction, contemporary, classics",3.0,221,286
13826,5198,"contemporary, ebooks, fantasy, fiction, classics, history",3.0,584,286
13879,67,"history, contemporary, classics, ebooks, fiction",3.0,59,287
13879,122,"contemporary, sports, fiction, classics, history, memoir",2.0,74,287
13879,264,"classics, fiction, romance, ebooks",4.0,76,287
13879,304,"classics, ebooks, religion, fiction, romance",4.0,48,287
13879,353,"fantasy, classics, science, fiction, romance",5.0,126,287
13879,386,"poetry, biography, fiction, nonfiction, memoir, contemporary",4.0,127,287
13879,400,"history, classics, crime, thriller, biography, fiction, contemporary",2.0,85,287
13879,621,"nonfiction, psychology, business",4.0,88,287
13879,903,"contemporary, classics, fiction, fantasy, mystery",3.0,132,287
13879,998,"psychology, nonfiction, business, ebooks, philosophy, science",4.0,278,287
13929,902,"mystery, fantasy, thriller, contemporary, suspense, classics, fiction",4.0,287,288
13929,1617,"history, nonfiction, memoir, biography, religion, horror, contemporary, philosophy, classics, fiction",4.0,39,288
13929,1898,"nonfiction, memoir, travel, biography, history, sports, thriller, suspense, classics, ebooks, contemporary",4.0,200,288
13929,2373,"ebooks, contemporary, suspense, fiction, crime, thriller, mystery, horror",4.0,223,288
13929,3431,"fiction, psychology, ebooks, spirituality, nonfiction, classics, contemporary, romance, christian",4.0,238,288
13929,5129,"classics, fiction, philosophy, science, ebooks, fantasy",4.0,573,288
13929,5359,"fiction, contemporary, crime, suspense, thriller, mystery, ebooks",4.0,224,288
13929,5548,"ebooks, philosophy, history, memoir, nonfiction, biography, science, psychology, fiction",4.0,225,288
13929,6520,"crime, psychology, fiction, memoir, biography, nonfiction, contemporary",4.0,585,288
13929,7742,"history, classics, contemporary, fiction, romance",1.0,420,288
13991,8,"thriller, contemporary, paranormal, classics, fantasy, mystery, fiction",4.0,68,289
13991,10,"fantasy, fiction, classics, paranormal, mystery, contemporary",4.0,283,289
